Item ID,Content,Annotation
1773741177739wfoaj5pjkbb,"Is 'start anew' associated with 'january, jan'?",Incorrect
1773741177739vsxt9tsduqn,Is cigarette used for smoking to appear cool?,Correct
1773741177739p3l5hejzuf,"Is 'volatile' associated with 'chlorine, cl, atomic number 17'?",Correct
177374117773980zn9ydjmbn,"Is 'members' associated with 'club, social club, guild'?",Correct
17737411777392f0xm3u8ud6,Are printer from appliance that can be found or used in schools?,Correct
17737411777393kf30s6l2my,"Is 'broker' associated with 'bargainer, dealer, trader'?",Correct
1773741177739zmdsv8jsjjg,Is 'evening' associated with 'day'?,Correct
1773741177739c9eiyb4dil6,Are American Snout from animals that are brush-footed butterfly?,Correct
17737411777391tlsdp8qixz,"Is 'constituent' associated with 'element, component, constituent'?",Correct
1773741177739eg5qhsoo0im,Is ascended related to ascension?,Correct
1773741177739mceay8l02t,Is medication related to suppository?,Correct
1773741177739ejcnic3ygns,Are turban from clothes that are turban?,Correct
17737411777399ew4apo93oo,Is helping used for assistance?,Correct
1773741177739aet1simunvb,"Is 'reject' associated with the frame 'Desirability - This frame concerns an Evaluee being judged for its quality, i'?",Correct
1773741177739asecxjhjsb4,Is 'nestle' associated with 'nest'?,Correct
1773741177739qigfenz4o4s,Are spikes from clothes that can have spike?,Correct
1773741177739fdm85k7i8j9,Are bunny from animals that are Oryctolagus cuniculus?,Correct
1773741177739x0fc86ilves,"Is 'vivid' associated with the frame 'Give impression - In this class of perception words, a Phenomenon, typically expressed as External Argument, and its perceptual characteristics are given some description'?",Correct
17737411777392dhy5w0n2ev,Is 'insurrection' associated with 'revolution'?,Correct
1773741177739xnjbo88goua,"Is 'genus' associated with 'categorization, biological classification, assortment'?",Correct
1773741177739avhfyp8vyzb,"Is 'dupe' associated with the frame 'Prank - A Joker, by means of a Prank, arranges to deceive a Victim, with the result that some harm or embarrassment comes to the Victim'?",Correct
1773741177739ta87v48ya1g,Are Peacock from animals that are brush-footed butterfly?,Incorrect
1773741177739wscddjp4u4,Is inactive related to dormant?,Correct
1773741177739xk0qu1tavcb,Is ventilation system used for air circulation?,Correct
1773741177739z55oqcvlk3,"Is 'trade' associated with the frame 'Economy - A Political region, often a nation,  has an economic system, theEconomy, defined by the level of production and consumption of goods and services'?",Correct
1773741177739uqcr9xe6yzg,"Is 'corpse' associated with 'kill, putting to death, killing'?",Correct
1773741177739r6qqnu632fh,"Is 'negotiate' associated with the frame 'Make agreement on action - Two (or more) people (the Parties, also encodable as Party 1 and Party 2) negotiate an agreement'?",Correct
1773741177739cd08s1bvmtu,Is performance hall related to recital?,Correct
1773741177739ht40oczixba,Is authorship related to allonym?,Correct
1773741177739n0fmpm8ois9,"Is '[  ""stable' associated with 'structure'?",Correct
1773741177739gblmp5p5mq,Is 'teleological' associated with the frame 'Inherent purpose - The universe is considered through a teleological perspective and natural phenomena are seen to exist for the purpose of fulfilling some ultimate aim'?,Correct
1773741177739ndb3r81kp8j,Are telephone from appliance that are telecom?,Correct
1773741177739axyex3nl2am,Is coping mechanism related to disassociate?,Incorrect
1773741177739qnrd6uzvhs,"Is 'surmount' associated with 'order of magnitude, order'?",Incorrect
1773741177739r8u4ev5rf5j,Is wine cellar used for wine tasting events?,Correct
1773741177739mea5o78vbtq,Is visiting museum used for exploring science?,Correct
1773741177739f2mg9ch6bt4,"Is 'encompassing' associated with 'decennary, decade, decennium'?",Incorrect
17737411777396tom9bcx54e,Is glasses used for eyewear?,Correct
1773741177739bbekzd6zy29,Are cherry from food that are drupe?,Correct
1773741177739bftxt0tk1yi,Is passenger ticket used for boarding a plane?,Correct
1773741177739ar975t54z5,Are coyote from animals that are prairie wolf?,Correct
1773741177739mz05kcbzy6,Is vegetarian restaurant used for casual dining?,Correct
1773741177739u1q4ctipgl,Is portraiture art related to portrait?,Correct
1773741177739pp4cxmxmhl,Is seed drill related to plough?,Correct
177374117773964l7g6aqh9p,Is gloss related to slick?,Correct
1773741177739b3qpdtxv9je,Is indentured servant related to manumission?,Incorrect
17737411777397nlo5r60pth,"Is 'perspectives' associated with 'multifariousness, diverseness, diversity'?",Correct
1773741177739840qrqo2vmj,Is 'collect' associated with 'fee'?,Correct
1773741177739hhcejgs73ob,Is 'firepower' associated with the frame 'Ammunition - A piece of Ammunition is a disposable artifact to be fired as a projectile in a weapon with the purpose of causing harm or damage'?,Correct
1773741177739n8b603tvh2m,Is earring used for personal expression?,Correct
17737411777392lhfcrgztxm,Are file from tools that can be triangular?,Incorrect
177374117773959y5vl8yztc,Is 'muscle' associated with 'flesh'?,Correct
1773741177739lxg9slavzj,"Is 'violent' associated with 'law-breaking, criminal offense, crime'?",Correct
1773741177739c638yfab5l5,"Is 'basement' associated with 'storey, level, floor'?",Correct
1773741177739os6n3wimp3,Is forest fire related to wildfire?,Correct
1773741177739adrnsnym2g6,"Is 'student' associated with 'academy, school, university'?",Correct
17737411777398r396ggumgh,Are grocery store from containers that contain groceries?,Correct
17737411777397743uw85ln2,Is sleep hygiene related to ferber method?,Correct
1773741177739wsnottcn91,Is tack used for sailing?,Correct
177374117773994y0kr5kvzj,"Is 'refute' associated with 'teoría, theory'?",Correct
1773741177739pt3l5hbqfx,"Is 'eat' associated with 'restaurant, eating house, eating place'?",Correct
1773741177739o1on0itva5m,Are cage from artifacts that can have rib?,Incorrect
1773741177739t84lovsfkc,Is launch complex used for launch operations?,Correct
1773741177739junt3s8kjx,Are kale juice from food that are used for vision?,Correct
1773741177739t6m730wmg1e,Is glasses used for sports?,Correct
1773741177739knj1s9dfba8,Are truck from vehicles that are auto?,Correct
1773741177739yots6vmfh5,"Is 'stimulus' associated with 'sensation, sense, sentiency'?",Correct
1773741177739l2nf3biz9cq,Are Wooden broom from appliance that use wood?,Correct
1773741177739bel8tc3t0i,"Is 'express' associated with 'property, phenotypic character'?",Correct
1773741177739zhmxz4p1tw,Are gloves from clothes that are covering?,Correct
1773741177739g39ie5x10l,Are whale from animals that can swim?,Correct
1773741177739h4ttj79qyau,Are container from artifacts that are container?,Correct
1773741177739rdy7a5u9qzq,"Is 'overcome' associated with 'problem, trouble'?",Correct
1773741177739sn0xvq70pa,Is American culture related to yankee?,Correct
1773741177739hubyy09hvcd,Is translation related to renditioning?,Correct
1773741177739ojp82z4ru9,Is 'perceive' associated with 'sense'?,Correct
1773741177739wg86e27tnaj,Are jet engine from vehicles that are jet?,Correct
1773741177739yi5rkfi8uxc,"Is 'require' associated with the frame 'Required event - Unless a particular Required situation obtains, Negative consequences will follow'?",Correct
1773741177739cfjeozg6xhr,"Is 'classified' associated with 'info, information'?",Correct
17737411777396y6om3xi91y,"Is 'ferocious' associated with 'attack, onset, onslaught'?",Correct
17737411777395labnunttkr,Is perfected generosity related to six perfections?,Correct
1773741177739a4x2szaxx2r,Are keypad from appliance that are data input device?,Correct
1773741177739t2psq2jkn7r,Is 'careful' associated with the frame 'Placing scenario - This frame represents the abstract scene in which an Agent manipulates a Theme'?,Correct
1773741177739fh70ec4pol,Is 'white' associated with 'egg'?,Correct
17737411777393hssoof3ppw,Are ringworm from animals that can be circular?,Correct
1773741177739u0nmdeoo3ei,Is 'irregular' associated with the frame 'Graph shape - This frame descibes a Shape that Data makes on a Graph'?,Correct
1773741177739qrlmeiwy6cl,Is DNA damage related to cell cycle?,Correct
1773741177739mmutgrctemd,Is goal related to soccer football?,Correct
1773741177739he7xtkgrxlq,Is rifle used for target shooting?,Correct
17737411777390gn5hndjvz7,Is 'disgust' associated with the frame 'Cause to experience - An Agent intentionally seeks to bring about an internal mental or emotional state in the Experiencer'?,Correct
17737411777396qqwystz3uh,Is 'publisher' associated with 'novel'?,Correct
1773741177739zayeaww8km,"Is 'photosynthesis' associated with 'algae, alga'?",Correct
17737411777393tf7p0xz20s,"Is 'clarity' associated with the frame 'Obviousness - A Phenomenon is portrayed with respect to the Degree of likelihood that it will  be perceived and known, given the (usually implicit) Evidence, Perceiver, and the Circumstances in which it is considered'?",Correct
1773741177739jyrvnvwkhrr,Is impact related to fireball?,Correct
1773741177739kvf2tgxk5m,Are beef patty from food that are burger?,Correct
177374117773939qk7tsdk34,Is 'mill' associated with the frame 'Grinding - In this frame a Grinder or Grinding cause causes a Patient to be broken into smaller pieces'?,Correct
1773741177739rb8d81ibuvf,Is warrior related to kilt?,Correct
17737411777392p7x00iw8ip,"Is 'merry' associated with 'fun, merriment, playfulness'?",Correct
177374117773964o3jmo0z68,Is 'feel' associated with 'experience'?,Correct
1773741177739kzhoymvqmxa,Is chair related to seat?,Correct
1773741177739caw8yaud1lf,Is 'separate' associated with the frame 'Breaking off - An single Subpart breaks off from a Whole'?,Correct
1773741177739bxxb7do7q5,Are truck from vehicles that can have roof?,Correct
17737411777395oreyzbdrid,Are brigantine from vehicles that are shipwreck?,Correct
1773741177739ejupy4sgfdf,Are vegetables from food that can be used for stew?,Correct
1773741177739sv5pj4g12zg,Is competition_results related to league table?,Correct
1773741177739h9xsxqfu7f,Is 'careful' associated with the frame 'Bringing - This frame concerns the movement of a Theme and an Agent and/or Carrier'?,Correct
1773741177739qnb7k5w7ppd,Are Quark Cheese Spread from food that are quark cheese?,Correct
177374117773967hexrtuprr,Are receiver from appliance that are desk phone?,Correct
1773741177739zlnjrooyoxa,Is blood related to hyperpipecolatemia?,Incorrect
177374117773952ldoy76ax8,"Is 'compromise' associated with the frame 'Respond to proposal - A Speaker addresses a Proposal made by an Interlocutor, either agreeing to it or rejecting it'?",Correct
1773741177739z02dhwa4gts,Are tuba from instruments that sound deep?,Correct
1773741177739xtqqmp6mfe,Is hiking used for exercise?,Correct
17737411777393i1mdy4lhin,"Is 'doctor' associated with 'injury, accidental injury'?",Correct
17737411777390b9dgejsflru,Is rural roads related to concession road?,Correct
17737411777396sltlms3dd4,"Is '[  ""background' associated with the frame 'Image schema - A Profiled region is picked out relative to a Ground'?",Incorrect
17737411777396zzs5a3t6bm,"Is 'acclaimed' associated with 'capitol records, recognition, identification'?",Incorrect
17737411777398uclcg8fyrx,Is pair of pants used for protection_from_injury?,Correct
17737411777391t0qv11mjpt,Are airplane from vehicles that can be aerodynamic?,Correct
1773741177739tr8ial1tu2,Is get through the door related to get in?,Correct
1773741177739tdq7hz33j6d,"Is 'supplement' associated with 'supplementary angles, angle, vertical angles'?",Correct
1773741177739fhmjv4xpgq,"Is 'crucial' associated with 'stage, phase'?",Correct
1773741177739jxashmy7zgc,Is 'innocent' associated with the frame 'Entering of plea - The Accused enters a Plea in answer to the Charges'?,Correct
1773741177739e39buy641wb,"Is 'photon' associated with 'visible light, light, visible radiation'?",Correct
1773741177739ar7mallqu7t,"Is 'rouse' associated with the frame 'Getting up - A Protagonist leaves the place where they have slept, their Bed, to begin or resume domestic, professional, or other activities'?",Correct
1773741177739kpwpp5room,"Is 'colorful' associated with 'button, push-button, push button'?",Correct
1773741177739rb3aunk4wk,Is 'cell block' associated with the frame 'Being incarcerated - A Prisoner is punished for committing a Crime by being confined to a Prison for a specified period of time'?,Correct
177374117773984d29y7i9b8,"Is 'cease' associated with the frame 'Becoming silent - In this frame a Speaker ceases speaking, sometimes about a particular Topic'?",Correct
1773741177739q3oteci1ri,Are airplane from vehicles that can fly?,Correct
1773741177739ctfo2nhhta,"Is 'sail' associated with 'w, westward, west'?",Correct
1773741177739p15fl9gbago,Are fly from animals that are leaf-miner?,Correct
1773741177739hs9ugy1nin,Is 'European' associated with the frame 'Race descriptor - This frame covers LUs that describe the race of a Person'?,Correct
17737411777391714uhbvsme,Are cat from animals that are Felis domesticus?,Correct
1773741177739pgasen03r1,Is 'abrupt' associated with the frame 'Eventive affecting - An Entity undergoes some change (the Event) that is (or is construed as) punctual'?,Correct
1773741177739nx7jhn12qf,Are building from home that can have wall?,Correct
1773741177739l2xanzbfp0n,Is helping used for support?,Correct
1773741177739lblfcudz17,Is gaming related to sprite?,Correct
1773741177739n9xqryqizxa,Is 'memorialize' associated with the frame 'Commemorative - This frame describes a particular compounding construction (a pattern of coinage) by which more complex words can be created by joining an Honored entity to a Dedicated type to describe a particular Dedicated entity which has been officially named for the Honored entity'?,Correct
1773741177739s6us8j72uh,"Is 'textured' associated with 'concrete, exposed aggregate concrete'?",Correct
1773741177739tuhwl64k4r,Is 'ecosystem' associated with the frame 'Biological entity - The LUs in this frame refer to biological entities labeled by the FE Organism'?,Correct
177374117773908hcus41jrvf,Is museum wing used for science wing?,Correct
1773741177739979f284sahs,"Is 'revolve' associated with 'move, movement, motion'?",Correct
1773741177739g8xixjcns7m,Is 'density' associated with 'mass'?,Correct
1773741177739y7jap2p7wmn,Are bassoon from instruments that are reed?,Correct
1773741177739w5zi4zzp7uh,"Is 'recommendation' associated with 'suggestion, proposition, proffer'?",Correct
1773741177739khpgs9fsq0j,Is 'temporary' associated with the frame 'Duration description - An event or state (here termed an Eventuality) or time-Period is described in terms of the Degree to which its duration diverges from a standard'?,Correct
1773741177739bgopdqphugr,Is economy related to matter of britain?,Correct
1773741177739z0mqp54m6o,Is 'sudden' associated with the frame 'Cause to wake - An Agent or Cause causes a Sleeper to transition from the Sleep state to wakeful consciousness'?,Correct
17737411777390e34u8ailaid,Is 'diverse' associated with 'europe'?,Correct
177374117773935lpew8yfcf,"Is 'promotion' associated with 'employment, job, work'?",Correct
1773741177739taopv35t5zo,Are pork chops from food that are tabooli?,Incorrect
1773741177739jsuz5dyb3cs,Is 'fusion' associated with the frame 'Amalgamation - These words refer to Parts merging to form a Whole'?,Correct
1773741177739qy00jpeoj3e,Is airplane used for cargo delivery?,Correct
1773741177739zp2ey2bui0b,"Is 'catastrophic' associated with the frame 'Explosion - Due to chemical, nuclear, or other reactions, an Explosive explodes, potentially causing damage to the surrounding area'?",Correct
1773741177739w9qq0wjfxy,Is town used for town hall meeting?,Incorrect
1773741177739jvm6abs4moo,"Is 'perspectives' associated with 'multifariousness, diverseness, diversity'?",Correct
1773741177739a2uf1r3qj4i,Are helicopter from vehicles that can have handle?,Correct
1773741177739z3bqcmj48cp,Is opening gift used for spreading holiday cheer?,Correct
1773741177739iv9xt39ydl,Are french onion dip from food that can be used for dip?,Correct
177374117773907v6cl1zcbr,"Is 'articulate' associated with 'linguistic communication, human language, language'?",Correct
177374117773911j9bjtmsogb,Is 'rate' associated with the frame 'Frequency - This frame has to do with the repetition (and especially the frequency of repetition) of an event'?,Correct
1773741177739q9uv4sag80i,"Is 'employee' associated with 'fellow worker, co-worker, colleague'?",Correct
1773741177739zqmaj41e7d,Is 'tractor' associated with the frame 'Agriculture - In this frame an Agriculturist cultivates Food'?,Correct
1773741177739kf21vf7e79c,Are area from home that are used to measure?,Incorrect
1773741177739d6h8bfbql46,Is crank related to hurdy gurdy?,Correct
1773741177739walkva7j8s,Is 'innovative' associated with the frame 'Businesses - A Proprietor owns or runs a Business which provides a Product (which may be goods or services)'?,Correct
17737411777398s4rhw2o4w2,Are lettuce from food that are related with burger?,Correct
1773741177739jqzx8j5e70k,Is 'donation' associated with the frame 'Offering - An Offerer indicates that he or she is able and willing to give a Theme to a Potential recipient'?,Correct
17737411777397vxrkswyu59,"Is 'agreement' associated with the frame 'Respond to proposal - A Speaker addresses a Proposal made by an Interlocutor, either agreeing to it or rejecting it'?",Correct
1773741177739ewv1z0xi63m,"Is 'arched' associated with 'brow, supercilium, eyebrow'?",Correct
1773741177739vv2w7k8b12g,Is 'inaugurating' associated with the frame 'Process start - An Event begins at a certain Time and Place'?,Correct
1773741177739lqpsfwoygmm,"Is 'membership' associated with 'club, social club, guild'?",Correct
1773741177739o7w53sdspdq,Is 'toxic' associated with the frame 'Chemical potency - This frame contains words that describe how potent a chemical is'?,Correct
1773741177739jwwo4309x4g,Is 'overreacting' associated with 'reaction'?,Correct
1773741177739t31flygro9,Are pocketbook from clothes that can have gad?,Correct
1773741177739by1y5v1bx38,"Is 'invisible' associated with 'field of force, force field, field'?",Correct
1773741177739y6wkcwk4gib,Is 'contain' associated with 'vase'?,Correct
1773741177739bxatj6zgetp,Is 'log' associated with the frame 'Recording - An Agent sets down in permanent form information about the occurrence of a Phenomenon'?,Correct
1773741177739y1jzvwrjgqs,"Is 'force' associated with the frame 'Reshaping - In this frame a Deformer deforms a Patient possibly against a Resistant surface such that it undergoes a shape-change from its canonical or original shape into the Configuration, a new shape'?",Correct
1773741177739o8vc4io4x5q,Is return related to mahdi?,Correct
1773741177739g2r76w2dxvg,Is articulatory phonetics related to homorganic?,Correct
1773741177739nbfv9b8tth,"Is 'inspiring' associated with 'scripture, word of god, bible'?",Correct
17737411777398j3v70todux,Is neckwear used for fashion accessory?,Correct
1773741177739fpmcwg6e9mu,Are Celastrina from animals that are lycaenid butterfly?,Correct
1773741177739mv9me25oaei,"Is 'remainder' associated with the frame 'Rest - One Part of a larger Whole has been mentioned, is inferrable, or is available in the discourse setting and the previously unmentioned part, the Rest, is now mentioned'?",Incorrect
1773741177739sx3zty72pp9,Is development related to advance?,Correct
177374117773954piefiupmc,"Is 'paint' associated with 'picture, ikon, image'?",Correct
177374117773955k9dmqyg7v,Is hospitality related to hostelry?,Correct
1773741177739sehytpy9eoa,"Is 'urban' associated with the frame 'Locale - This frame contains general locale words, and is mostly a place-holder in the hierarchy'?",Correct
1773741177739sd2iwmps6s,Are queens from animals that are wood ant?,Correct
1773741177739ivk1ynin3v,Is Smithfield Foods related to smithfield?,Correct
1773741177739n3sruwxtgrg,Is coffee table used for placing snacks?,Correct
1773741177739amqq9tjess8,Are goat from animals that are ungulate?,Correct
1773741177739khgn6uefwpp,"Is 'authorize' associated with 'mission, commission, charge'?",Correct
17737411777397rrgisz74oc,Are pastry from food that can be found or used in Frances?,Correct
1773741177739lkqpesoppsa,"Is 'milligram' associated with 'gram, g, gramme'?",Correct
17737411777398ohnw362kek,"Is 'phone' associated with 'call, telephone call, phone call'?",Correct
1773741177739igcsaj9yku,"Is 'strategic' associated with the frame 'Firefighting - This frame characterizes the situation or state of affairs in which someone acts to prevent a Fire disaster from occurring, accelerating, or affecting any area not identified as a Controlled area'?",Correct
1773741177739nynuttz39a,Is 'connected' associated with the frame 'Have associated - A Topical entity has properties which are affected by the existence and association of an Entity'?,Correct
17737411777397ut48b540jx,Is e-commerce platform related to retail?,Correct
1773741177739srhtn1ck7cj,"Is 'extends' associated with the frame 'Path shape - The words in this frame describe the ""fictive"" motion of a stationary Road'?",Incorrect
1773741177739vbdhcl6bdig,"Is 'negotiate' associated with 'condition, contractual term, term'?",Correct
1773741177739f5ozopltj9p,Is Black Sea related to bosphorus?,Correct
1773741177739uaipi4slxz8,Are wheelbarrow from artifacts that can be circular?,Incorrect
1773741177739tz9w7u5ydw,"Is 'conclusive' associated with 'deduction, entailment, implication'?",Correct
1773741177739amqmc5e1m3g,"Is 'distinct' associated with the frame 'Differentiation - Words in this frame have to do with a Cognizer being aware (or not being aware) of the difference between two Phenomena, which may be expressed jointly or disjointly'?",Correct
1773741177739iq6ld6481s,Is expressing information used for sharing_knowledge?,Correct
1773741177739umktztv6rsa,Is 'fearful' associated with the frame 'Facial expression - The words in this frame refer to facial Expressions and the Possessors of those Expressions'?,Correct
1773741177739rs1jgfi092q,Is 'loss' associated with 'absence'?,Correct
1773741177739jn7fbquutt,Is 'continent' associated with 'europe'?,Correct
1773741177739lgbq36tmf5,Is cloud used for weather modification?,Correct
1773741177739y2npi11gper,Are sweatshirt from clothes that can have shirttail?,Incorrect
1773741177739eo59julvhdo,Is 'solve' associated with 'problem'?,Correct
177374117773916m6zvbvvt9,"Is 'revolution' associated with the frame 'Cause change - An Agent or Cause causes an Entity to change, either in its category membership or in terms of the value of an Attribute'?",Correct
1773741177739u2j7ego2czf,Is surgery related to stitch up?,Correct
1773741177739aaudpdzkih7,Is discovering truth used for legal proceedings?,Correct
1773741177739se4vax2auo,Is 'decrease' associated with the frame 'Cause change of position on a scale - This frame consists of words that indicate that an Agent or a Cause affects the position of an Item on some scale (the Attribute) to change it from an initial value (Value 1) to an end value (Value 2)'?,Correct
1773741177739u3ul7pkqwyc,Is discovering truth used for personal enlightenment?,Correct
17737411777399527enmm05t,Is 'strategic' associated with the frame 'Invasion scenario - An Invader enters a land in an attempt to dominate the Attacked and they either fail or succeed'?,Correct
1773741177739bfviwykq6mr,"Is 'merchant' associated with 'bargainer, dealer, trader'?",Correct
17737411777391pvkf3d33x1,Is cutlery related to utensil?,Correct
1773741177739k1itpnmnfaa,Is 'consistent' associated with 'ratio'?,Correct
1773741177739m9c6c51ibzf,Is 'assemble' associated with the frame 'Architectural part - An entity is integrated into a building as a Part of a (possibly unexpressed) Whole which may refer to the whole building or merely to a sub-part of the building'?,Correct
1773741177739s0uktgd1gnm,"Is 'endeavor' associated with the frame 'Being active - An Agent is described as pursuing an Activity, expending some effort'?",Correct
17737411777395uk4t29ftax,Is root related to racine?,Incorrect
17737411777393ugsf4cqmbr,Are chaps from clothes that are used by cowboys?,Correct
17737411777390uhrh3hksyfe,Are piano from instruments that are used to playing?,Correct
1773741177739r2kjhw15sy,Are tank from containers that are tubing?,Incorrect
17737411777398faayy0bgbl,"Is 'border' associated with the frame 'Locale - This frame contains general locale words, and is mostly a place-holder in the hierarchy'?",Correct
1773741177739f5o9ach0mha,Are cream cheese from food that can be used for toast?,Correct
1773741177739ai692bw0row,Is yorkshire related to york?,Correct
17737411777396ashp49jlzb,Are toaster from appliance that can be found or used in kitchens?,Correct
17737411777399i73o65miqt,Is 'unfortunate' associated with the frame 'Exclude member - A former Member of a Group ceases to be a member as a result of the action of an Authority within the Group'?,Correct
1773741177739o1ocbx64zn,"Is 'government' associated with 'nation, state, country'?",Correct
1773741177739reyekcf30jh,Are olive branch from food that are olive?,Correct
1773741177739udyq5l73dgs,Are zebra from animals that are ungulate?,Correct
1773741177739cxnuk6nd1dv,Is rival related to enemy?,Correct
1773741177739enocnt2526q,Is 'papery' associated with 'envelope'?,Correct
1773741177739q02q3f9qv9o,Is 'practical' associated with the frame 'Operational testing - A Tester uses a concrete or conceptual Product in order to determine either whether it works or to find out how well or in which manner it works'?,Correct
17737411777390v0jl9lhurt,Is 'facilitate' associated with the frame 'Capability - An Entity meets the pre-conditions for participating in an Event'?,Correct
17737411777394pk6bz1gx82,"Is 'roar' associated with 'boom, roaring, thunder'?",Correct
1773741177739tozbfodcklh,"Is 'corrosion' associated with 'oxidization, oxidisation, oxidation'?",Correct
177374117773918br2yqcxry,Are enamel signs from home that can be made of enamel?,Correct
17737411777392wvkt6t5dda,Is 'interacting' associated with the frame 'Cotheme - This frame contains words that necessarily indicate the motion of two distinct objects'?,Correct
1773741177739uzlsgr1a2iq,"Is 'Steel' associated with 'atomic number 26, fe, iron'?",Correct
177374117773972wywwn6aqo,"Is 'complete' associated with 'passing play, passing, pass'?",Incorrect
17737411777394ids1ib4ad8,Is chocolate related to easter?,Correct
1773741177739fr2q3nt7qmb,Are wood stove from appliance that use fire?,Correct
1773741177739rn092yn45i,"Is 'fearful' associated with 'fright, fear, fearfulness'?",Correct
1773741177739bvln5imae8f,Is 'forethought' associated with the frame 'Preliminaries - This frame describes means actions (Preparatory acts) that are taken by an Agent for the purpose of preparing for a later act'?,Correct
1773741177739vt5f36ynrrg,Are guitar from artifacts that can have pickup?,Correct
17737411777397j83htdfv4o,Are sculpture from artifacts that are ornamentation?,Correct
1773741177739ac8gi8qgtuj,Are bass guitar from instruments that sound deep?,Correct
1773741177739e2b9h5b7lpa,Is expressing how funny used for making fun?,Correct
17737411777393pyje7k87cj,Is illustrating point used for making a point clear?,Correct
1773741177739mp9lg4pst3,Is 'trickery' associated with the frame 'Deception scenario - Deception is a scenario in which a Deceiver attempts to make it such that a Victim comes to an incorrect understanding about a Topic'?,Correct
1773741177739dd8mjrq9vfb,"Is 'motivation' associated with 'driving force, thrust, drive'?",Correct
1773741177739cs2w6xjpcvw,Is 'roar' associated with the frame 'Motion noise - This frame pertains to noise verbs used to characterize motion'?,Correct
1773741177739718kswwb6aw,Are tasers from artifacts that are used by riot polices?,Correct
17737411777398k9vjcbwf6e,Is 'disrupt' associated with the frame 'Chaos - The lexical units in this frame have to do with an Entity being in a State of order or disorder'?,Correct
1773741177739ckj6g9xo3e,Is 'profitable' associated with the frame 'Businesses - A Proprietor owns or runs a Business which provides a Product (which may be goods or services)'?,Correct
1773741177739qj0oxmwxs2,Is 'stimulate' associated with the frame 'Getting triggered - A System interacts with the environment (which may include a volitional agent) and goes into operation in accordance with its intended purpose'?,Correct
1773741177739huac8bur659,"Is 'proximate' associated with 'locality, location, geographic location'?",Correct
1773741177739zwem7w2eqg,Is 'traditional' associated with 'myth'?,Correct
1773741177739ljll8msvyc,Is circumpositional languages related to circumposition?,Correct
17737411777391vito3xbm9ki,Are pudding from food that are plonk?,Incorrect
1773741177739rfaq6g0qfcf,Is 'reciprocate' associated with the frame 'Reciprocality - This frame characterizes states-of-affairs with Protagonists in relations with each other that may be viewed symmetrically'?,Correct
1773741177739dbwqv9wznik,Are chicken from food that can produce soup?,Incorrect
1773741177739tff1p3mqdmd,Are sack from containers that can be made of cotton?,Correct
1773741177739z9ynhdfcf5r,Are aroma rice from food that are polished rice?,Correct
1773741177739ma6066j621d,Is 'nonexistent' associated with the frame 'Ceasing to be - An Entity ceases to exist'?,Correct
1773741177739ffhzvkp5v7f,Is hockey puck used for playing ice hockey?,Correct
1773741177739enq0kxa8a4,Are tie from clothes that can be made of silk?,Correct
1773741177739jdd2moifvi,"Is 'glimpsed' associated with the frame 'Punctual perception - A Perceiver briefly perceives a Phenomenon, often resulting in partial or uncertain perception'?",Correct
17737411777395u8lmxe7xna,Is giving plug used for promotion of a cause?,Correct
1773741177739z13d5gq3ws,Is radio used for radio stations?,Correct
177374117773962gbqisu83u,"Is 'essential' associated with 'assistance, help, aid'?",Incorrect
1773741177739b67mtc6fks9,Is organic foods related to clean eating?,Correct
17737411777395zgai4novfg,Is 'estate' associated with the frame 'Locale by ownership - A place defined by an Owner'?,Correct
1773741177739ba7w98jqdzu,"Is 'regular' associated with 'rhythm, regular recurrence'?",Correct
1773741177739fbs4s580ru,Are hat from clothes that are covering?,Correct
1773741177739nt9fat9cbna,"Is 'ruler' associated with 'standard, measure, criterion'?",Correct
17737411777393v0qifpf1f2,"Is 'colorful' associated with 'picture, ikon, image'?",Correct
1773741177739j0rx8ij1d6a,"Is 'guard' associated with the frame 'Patrolling - An individual or group, the Patrol moves through and examines a Ground in order to ensure that it is in a generally Desired state of affairs, particularly that it is safe and contains no dangerous Unwanted entity'?",Correct
1773741177739px3nw67ta9g,Is convenience food store used for buying groceries?,Correct
1773741177739pmvn7vzhy7,Are soldier from animals that are army ant?,Correct
1773741177739q4xzwo6mn8,Is 'scent' associated with the frame 'Perception active - This frame contains perception words whose perceivers intentionally direct their attention to some entity or phenomenon in order to have a perceptual experience'?,Correct
1773741177739xt8p4apiftn,Is 'hotel' associated with 'bell'?,Correct
1773741177739p49cqvb3l6j,Are giraffe from animals that can be spotted?,Correct
1773741177739142su985gy4d,Is night sky related to luna?,Correct
1773741177739g3j8nq7ckft,"Is 'transport' associated with 'seaport, harbor, haven'?",Correct
1773741177739pnoih4f6vy,Is 'verified' associated with the frame 'Attributed information - A Proposition is attributed to a Speaker or a Text'?,Correct
17737411777392uf3lvlf4kv,Is list of appointments used for appointment reminders app?,Correct
1773741177739vk404qk8z5f,"Is 'folk' associated with 'fable, legend'?",Correct
17737411777392e7i5sy7fsw,Are jet boat from vehicles that are jet?,Correct
1773741177739c991y2htkgg,Are dress from clothes that can be red?,Correct
1773741177739ii9k27jmwri,Are spoonful from home that are used to stir?,Correct
17737411777397l84eicq3mm,Are driving cap from clothes that are peaked cap?,Correct
1773741177739dtwj85lv5i8,Is 'unattributed' associated with the frame 'Attributed information - A Proposition is attributed to a Speaker or a Text'?,Correct
1773741177739a4f8pvpsbto,Is burner related to hob?,Correct
