Item ID,Content,Annotation
1773741138410jypwlckgs2p,"Is 'recoil' associated with 'repugnance, revulsion, horror'?",Correct
1773741138410yzf0dn308t,"Is 'marvel' associated with the frame 'Just found out - An Experiencer, Expressor, or State can be described as having a surprised emotion as evoked by a Stimulus or concerning a Topic'?",Correct
177374113841092fokwi1074,Is accordion used for entertainment?,Correct
1773741138410i6ypu15b4,Is chess piece used for chess tournament?,Correct
177374113841045kekvk9bvl,Is having friends over used for relaxing together?,Correct
1773741138410u4b5cmaeg9h,Is 'bedding' associated with 'straw'?,Incorrect
17737411384100gpgqlqy7rgi,Is dissociation related to disassociate?,Correct
1773741138410851uroi041a,Is dancing samba used for entertainment?,Correct
1773741138410bqzlf02c9d,Is bridge used for connecting two landmasses?,Correct
1773741138410724if2eov2m,"Is 'unprotected' associated with the frame 'Being at risk - An Asset is in a state where it is exposed to or otherwise liable to be affected by a Harmful event, which may be metonymically evoked by reference to a Dangerous entity'?",Correct
1773741138410ig36nwnyqar,Is sweet related to chur?,Correct
1773741138410gyvxp03hsgf,Is 'chat' associated with 'conversation'?,Correct
177374113841073zmk1rygjk,Are crackers from food that can be crunchy?,Correct
1773741138410k8fr2gtspy,Are dining from home that contain foods?,Incorrect
1773741138410mimxtimusbd,"Is 'authoritative' associated with 'rule, guideline, prescript'?",Correct
1773741138410utuzobfuol9,Is 'secure' associated with the frame 'Lodging scenario - A Host provides a Residence for a Lodger to temporarily stay'?,Correct
1773741138410jdo2hvyifg,Is 'compete' associated with 'race'?,Correct
1773741138410zgnr7iqokar,"Is 'decorative' associated with the frame 'Accoutrements - A Wearer wears accessories, which are made of  some Material and may have a Style'?",Correct
1773741138410z9s1lafeco,Are hovercraft from vehicles that can float?,Correct
1773741138410ueksil6dw5h,Is going to hairdresser used for coloring hair?,Correct
1773741138410gl1losyo4hf,"Is 'decompose' associated with the frame 'Cause to rot - An Patient, which is an organic substance, undergoes the natural process of decay due to a Cause (or Agent)'?",Correct
1773741138410cwxarkxf0bb,"Is 'inflation' associated with 'economy, economic system'?",Correct
177374113841005ay5307jspi,Is protection related to caution?,Correct
1773741138410saz03ue82n,Is hanger related to peg?,Correct
1773741138410pr60i6r5o7l,Is typewriter keyboard used for creating manuscripts?,Correct
17737411384104ut92exavut,Is 'suppress' associated with the frame 'Emergency fire - A fire which burns and requires an emergency-type response'?,Correct
1773741138410m7nlujsaz3,Is 'innovative' associated with the frame 'Manufacturing - A Producer produces a Product from a Resource for commercial purposes'?,Correct
17737411384109y530kjhm1,Are convertible from vehicles that can be silver?,Correct
177374113841097d6z95qopa,Is 'construct' associated with 'block'?,Correct
1773741138410f4tmrfrd21b,Are apiary from animals that are humblebee?,Incorrect
17737411384108c2s124xxzh,"Is 'appointment' associated with the frame 'Drop in on - A Visitor arrives at the Host location as a guest of the Host, for the purpose of achieving a Purpose'?",Correct
1773741138410clm7ya54dwa,Is 'intermediate' associated with the frame 'Location on path - A Figure (fictively or literally) occupies a position within a Profiled region related to a Ground'?,Correct
177374113841041418trch1y,Are bell peppers from food that can be found or used in salads?,Correct
1773741138410bxw0455cv3g,Are Edam pork from food that are Edam?,Correct
1773741138410vfaahubmgnm,"Is 'croak' associated with 'frog, toad, anuran'?",Correct
1773741138410d56s91l1amm,"Is 'mediate' associated with 'harmony, harmoniousness'?",Correct
1773741138410xpe43jj3aqf,Is 'balance' associated with 'ratio'?,Correct
1773741138410fde9nj4v8bq,Is home office related to cuddy?,Correct
1773741138410ql4c4kxtiz8,Are laundry room from home that can have drain basket?,Incorrect
17737411384105891l8aj7ob,"Is 'flexible' associated with the frame 'Body parts - This frame covers words for Body part(s) (BP) belonging to a Possessor (Poss), which may be characterized by a Descriptor (Desc)'?",Correct
1773741138410szrq8slkgoh,Is 'painted' associated with 'ceiling'?,Correct
1773741138410idxo0iksy4h,"Is 'expression' associated with 'property, phenotypic character'?",Correct
17737411384100p2n75ztvij,Is enforcement related to bust?,Correct
17737411384108wo4jnt15e,Is 'correspond' associated with the frame 'Have as translation equivalent - A  Source symbol in a Source representation system is presented to be matched by a Target symbol in a Target representation in the ability to express a particular Content'?,Correct
1773741138410zprgxpzvhl,"Is 'countryside' associated with 'town, large village'?",Correct
1773741138410szzpzfe1ra8,Are bermeal from food that are hard wheat?,Correct
1773741138410b1kskk6erlw,Is 'evaluation' associated with 'accreditation'?,Correct
1773741138410mcpgb7t26w,Are tandem skateboard from vehicles that are tandem?,Correct
1773741138410ym27s0pwx7,"Is 'homework' associated with 'pupil, educatee, student'?",Correct
177374113841036qbl7yr6q5,"Is 'stress' associated with 'trouble, worry'?",Correct
17737411384100d52es1fdgpg,Is 'beginning' associated with the frame 'Activity start - An Agent initiates the beginning of an ongoing Activity in which he will be continuously involved'?,Correct
1773741138410imy5s249r4,Is 'initiate' associated with the frame 'Conditional occurrence - A Consequence is presented as occurring if the Profiled possibility occurs'?,Correct
1773741138410ihdsfp0t9j,Are Cotton Saree from clothes that are saree?,Correct
1773741138410xge2up8gi8,Is 'feel' associated with 'texture'?,Correct
1773741138410hi43wjm8dbi,Is tool used for painting?,Correct
1773741138410q8ror015a6,Is 'smother' associated with the frame 'Fire going out - A Fire goes out'?,Correct
1773741138410hlaoxl4jh0i,Are fedoras from clothes that are lid?,Correct
1773741138410ypqnqgwsuyo,Is widespread related to generic?,Correct
1773741138410cuwdw4qfsaf,"Is 'speak' associated with 'linguistic communication, human language, language'?",Correct
177374113841027w91w48t2z,Is predator related to fossa?,Incorrect
1773741138410i7k7ey4mwe,Are safety vest from clothes that can have spike?,Incorrect
17737411384104ermekamumb,Is 'established' associated with the frame 'Custom - A Behavior is classified as entrenched for a Protagonist or a Society'?,Correct
1773741138410bhyvyeh164b,"Is 'purify' associated with 'chromatography column, column'?",Correct
1773741138410es4ogz3ypmp,"Is 'locked' associated with the frame 'Locale closure - A building or location that can be sealed to prevent entrance, the Locale, ceases to be open for use'?",Correct
1773741138410umsq38squnj,Is 'companion' associated with 'friend'?,Correct
1773741138410nzsvmhygmi,Is doing crossword puzzle used for mental stimulation?,Correct
1773741138410bajxwgim0wd,Is 'leaving' associated with the frame 'Departing - An object (the Theme) moves away from a Source'?,Correct
1773741138410lwk2xz9yb79,"Is 'life-changing' associated with the frame 'Birth scenario - An Offspring is born to a Mother and Father, collectively referred to as Parents'?",Correct
1773741138410dyk7c5tg32d,"Is 'law' associated with 'police force, constabulary, police'?",Correct
177374113841032yaze09ef,Are sourdough rye from food that are sour bread?,Correct
1773741138410cpnz9khsq9b,Are saw from tools that are shape?,Incorrect
17737411384109onejgb8fil,"Is 'autumn' associated with 'sept, sep, september'?",Correct
1773741138410ia620ktmu6,Are Fresa de exportación from food that are Chilean strawberry?,Incorrect
1773741138410ot0d84701h,"Is 'suggest' associated with the frame 'Linguistic meaning - A linguistic Form has a particular Meaning, possibly restricted to a particular Context'?",Correct
1773741138410xa5ks6ygyr,"Is 'conquest' associated with the frame 'Besieging - An Assailant, a group of armed forces, surrounds the Victim, a military location and the people within it, in an attempt to cut the Victim off from the outside, with the goal of either forcing their surrender or weakening them so that an invasion would be successful'?",Correct
1773741138410olod933n3k,"Is 'bind' associated with 'connectedness, link, connection'?",Correct
1773741138410j50jvbaj23q,Is hair related to trichohyalin?,Correct
17737411384100980o9fichdb,"Is 'omnivorous' associated with 'rat, mouse'?",Correct
17737411384101ujep6crxvj,Are gas fireplace from appliance that use gas?,Correct
1773741138410xyvykgqhr1r,Is sending e mail used for feedback collection?,Correct
1773741138410kv2tpyseskg,Is talking to used for giving instructions?,Correct
1773741138410b8w1ee1sfgv,Is 'high' associated with the frame 'Rank - This frame contains nouns denoting a rank or level within an established hierarchy'?,Correct
1773741138410zr5csiloo7l,Is 'release' associated with 'cloud'?,Correct
1773741138410vy1tryufzye,"Is 'continuous' associated with 'segment, line segment, section'?",Correct
1773741138410hk8i36l34gu,"Is 'analytical' associated with the frame 'Make cognitive connection - Using Evidence, which may or may not be expressed, a Cognizer recognizes or proves that Concept1 is associated causally or collocationally with another concept, Concept2'?",Correct
17737411384101oalo0rjy52,"Is 'equal' associated with 'integrating, desegregation, integration'?",Correct
1773741138410ppg4r3k8xol,Is 'coordinator' associated with the frame 'Making arrangements - An Agent performs a series of unspecified tasks to plan for an Event to take place at a Scheduled time and Place'?,Correct
1773741138410i4i4k5syb5,Is 'puffy' associated with the frame 'Dough rising - The LUs of this frame describe a lump of Dough expanding as gas develops inside it'?,Correct
1773741138410seythxi05wp,Is planet related to p?,Correct
1773741138410e4n86lrio8v,Is 'transformative' associated with 'history'?,Correct
1773741138410lkgdg20eanf,Is dancing samba used for social gathering?,Correct
17737411384100jpe3mh0qxnp,Are en suite from home that can have toilet bowl?,Incorrect
1773741138410bcc7m6pbj4l,"Is 'modify' associated with the frame 'Reforming a system - Because it no longer functions adequately under the given circumstances, an Agent (or non-Agentive Cause) undertakes steps to change the structural makeup of a complex Entity with interdependent parts, for instance an institution or a system of laws'?",Correct
1773741138410oeyaqqkwk6b,Is 'vibrate' associated with 'molecule'?,Correct
17737411384106yu7p1qxob,Is 'perceptive' associated with the frame 'Categorization - A Cognizer construes an Item as belonging to a certain Category'?,Correct
1773741138410a24tdgv4mxr,"Is 'sire' associated with 'father, male parent, begetter'?",Correct
17737411384109mod27vp7i,Are guinea pigs from animals that can be play?,Correct
1773741138410bxfla1lufdb,Are pendant from artifacts that are adornment?,Correct
1773741138410mw60gtooku,Are hard_hat from clothes that are used for work?,Correct
1773741138410q7ebgqwyt1n,Is 'expand' associated with the frame 'Building subparts - This frame includes words that name subparts of buildings that can be occupied by people'?,Correct
1773741138410f0kmdai9nt6,Are cargo planes from vehicles that are used by squadrons?,Correct
177374113841027hnevqyl7u,Are eggs from food that are used for vision?,Incorrect
1773741138410npi2gtr7hvk,"Is 'system' associated with 'modus operandi, routine'?",Correct
1773741138410xg08xrxa7ck,Is 'cognition' associated with 'consciousness'?,Correct
1773741138410w6bx42n49cg,Is 'exasperated' associated with the frame 'Complaining - A Complainer communicates their negative emotional reaction to some state of affairs in a Complaint to an Addressee'?,Correct
1773741138410v78j2gecvo,Are giraffe from animals that can be large?,Correct
1773741138410pd23uznur28,Are cider from food that are brew?,Correct
1773741138410u7c8hd04u2n,Is nuclear physics related to iron 56?,Correct
17737411384101rflzecwpep,Are cask from containers that can be made of wood?,Correct
1773741138410jat8md27y8b,Are subcompacts from vehicles that can have low?,Incorrect
1773741138410pmues0ud82a,Is bone used for facilitating movement?,Correct
1773741138410rkn19uuhtze,"Is 'heartrending' associated with 'wretchedness, miserableness, misery'?",Correct
1773741138410vtfi6r38pj9,"Is 'clap' associated with 'boom, roaring, thunder'?",Correct
1773741138410lr31wihai7n,Is 'innovative' associated with the frame 'Product line - A specified Designer or a Brand creates and distributes a Collection of related Products'?,Correct
17737411384105ek4obenozm,Is 'thirst' associated with 'desire'?,Correct
1773741138410tz50k95vbzd,"Is 'progressive' associated with the frame 'Process - This frame describes a complex event which lasts some amount of time, consisting of a beginning stage, a stage where the process is ongoing, and a finish or end'?",Correct
1773741138410s33nh77weg,"Is 'city' associated with 'locality, location, geographic location'?",Correct
1773741138410r5nadvopkno,Is 'harmony' associated with 'balance'?,Correct
1773741138410ve8lapc9rji,Is 'solidify' associated with the frame 'Change of phase - In this frame a Patient undergoes a change of phase'?,Correct
1773741138410s3c2560d9e,"Is 'fragrant' associated with 'fleshy fruit, fruit'?",Correct
1773741138410yt2krsqhsps,Is biomechanics related to whole footed?,Correct
1773741138410zuwuvlv0r,Is fluoride mouthwash used for freshening breath?,Correct
17737411384105dxc5ydp9uo,Is geometric related to rounded?,Correct
1773741138410v00rebn5xvh,Are trail bikes from vehicles that are scrambler?,Correct
17737411384107xsuy5a3rpa,"Is 'networked' associated with 'connectedness, link, connection'?",Correct
1773741138410ew48i8b93q5,Is paying bills used for keeping utilities running?,Correct
1773741138410e349h2ndlfc,Are tie from clothes that can have gad?,Correct
1773741138410q6n0djhcntb,Is 'miss' associated with the frame 'Hit or miss - An Agent succeeds or fails to interact perceptually or physically with the Target or Target location'?,Correct
1773741138410d6fz2vu3a85,"Is 'bind' associated with the frame 'Becoming attached - An Item comes to be attached to a Goal, with a Connector forming a bond between the Handle of the Item and the Goal (or some part of it)'?",Correct
17737411384105y3qdvq9veg,Is 'section' associated with 'part'?,Correct
1773741138410gzmmt77hgk,Is 'isolated' associated with the frame 'Becoming detached - The Becoming detached frame covers two situations: a scene in which one thing comes to be physically detached from something else; or a scene in which two things come to be disconnected from each other'?,Correct
17737411384106kahh86u8kv,"Is 'interact' associated with 'network, web'?",Correct
1773741138410lacptwgfl0r,"Is 'consume' associated with the frame 'Remainder - A Resource is depleted by some process, resulting in there being only a Remainder in existence some time into or after the process'?",Correct
1773741138410w3laifuxk4f,"Is 'defensive' associated with the frame 'Armor - An Asset, the safety of which is desirable, is protected from damage by a covering, the Armor'?",Correct
1773741138410nee811fmef,Are cuisine from food that are Granny Smith?,Incorrect
17737411384100nm0zhxhanwg,Is pathogens related to macrophage?,Correct
1773741138410zhypmlao8z,Is veterinary care related to animal welfare?,Correct
1773741138410l0iw7s4hct,Are kangaroo from animals that can have body?,Correct
1773741138410ffxn7wr64mc,Is 'preparatory' associated with the frame 'Pre receiving - The state-of-affairs immediately before the Recipient gets the Theme which describes the Recipient'?,Correct
1773741138410xsxik9rukke,Is landing related to staircase?,Correct
1773741138410fdudi6n4hm6,Is Hansen's disease related to leprosy?,Correct
1773741138410p0n5su3cv5,Is 'coconut' associated with 'beach'?,Correct
1773741138410z6ty34nh8ep,Are Citroën C3 from vehicles that are hatchback?,Correct
1773741138410l3eryqatsnl,Is 'short' associated with 'finger'?,Correct
17737411384107qxbiqmwfv,Is 'power' associated with 'electricity'?,Correct
17737411384102cbnskeo3eg,Is underground area used for construction?,Correct
1773741138410ra1jam20wq8,"Is 'nurturing' associated with 'home, house, family'?",Correct
1773741138410d2u3padw8nd,"Is 'pain' associated with 'woe, suffering'?",Correct
1773741138410hpbrtz3ax3h,"Is 'hypothesis' associated with the frame 'Actually occurring entity - Against the background of a contextually salient non-real world, for instance a hypothetical, imagined, simulated, expected, projected, or dream world, an Instance of a Type encountered in a relation or event in the real world is presented as being different from the instance found in the non-real world'?",Correct
1773741138410s8aj6w2cms,Is latent related to dormant?,Correct
1773741138410fm8uk775j16,Is contaminant related to contaminate?,Correct
1773741138410afy1j13w3p4,Is anxiety related to discomfort?,Correct
1773741138410cflh83fu3s,"Is 'realignment' associated with the frame 'Redirecting - An intentional Agent or a causing event (Cause) event causes a Theme which is already in motion to take a different Path or Direction, or reach a different Goal than the Original path'?",Correct
1773741138410vq5fl13sev,Is dining area used for serving buffet?,Correct
17737411384108a0f8mg15mp,"Is 'enact' associated with 'actor, role player, histrion'?",Correct
177374113841006ruv1zfaj83,Is list related to cons?,Correct
1773741138410natmbqf3v4o,"Is 'transfer' associated with 'bond, bond certificate'?",Correct
1773741138410w9huk7uywg,"Is 'determined' associated with 'result, outcome, resultant'?",Correct
17737411384107isgnym1n0o,Is 'communication' associated with 'word'?,Correct
1773741138410e7wuifw6v4,Is 'congregation' associated with the frame 'Gathering up - This frame describes an Agent'?,Correct
17737411384103mel90zmqws,Are potato_chips from food that can be found or used in bars?,Correct
1773741138410b97333fb8f8,"Is 'analyze' associated with 'editorial, column, newspaper column'?",Correct
1773741138410j8f2qe9bt68,Are polo shirt from clothes that are white?,Correct
17737411384107rg821ttdnm,Is world used for global community?,Correct
1773741138410l3xrz0t0vc,Is regulated related to orderly?,Correct
17737411384108mt8tuqwxbi,"Is 'fluidity' associated with 'viscosity, viscousness'?",Correct
1773741138410elv6olv98d,Is 'backing' associated with 'support'?,Correct
1773741138410tpjwlb2aka,Is shave related to lop?,Correct
1773741138410qvx44eqdzre,"Is 'reverence' associated with the frame 'Regard - A Cognizer has a Judgment of an Evaluee, expressing how high or low their regard for the Evaluee is'?",Correct
1773741138410wldevjlnd5,"Is 'acquisitive' associated with the frame 'Getting scenario - In this scenario, the Recipient begins without the Theme, then acquires the Theme from a Source'?",Correct
1773741138410uqwzedbzuz,Are rabbits from animals that are used by trainers?,Correct
1773741138410l2709ff2zw,Are spinet piano from instruments that can have fall-board?,Correct
1773741138410o1c3m7tzbt,"Is 'incisor' associated with 'tooth, teeth, human tooth'?",Correct
17737411384105gftfwwo5ta,"Is 'manufacturing' associated with the frame 'Process - This frame describes a complex event which lasts some amount of time, consisting of a beginning stage, a stage where the process is ongoing, and a finish or end'?",Correct
1773741138410tur595s3yqq,"Is 'plant' associated with 'window, sill, window ledge'?",Correct
17737411384106j7nf9zical,"Is 'deterioration' associated with the frame 'Rotting - In this frame a Patient, which is  an organic substance, undergoes the natural process of decaying from an Initial state to a Result'?",Correct
1773741138410kpp7ek9ov2f,"Is 'induce' associated with the frame 'Cause to start - A Cause, animate or inanimate, causes a process, the Effect, to begin'?",Correct
1773741138410fj02d6zwb1o,Is 'binding' associated with the frame 'Employment start - This is a non-perspectivized frame representing the initial stage of the Employment scenario:  the formation of the employment relationship between the Employer and the Employee'?,Correct
17737411384100c4ciy3rs94k,Are matcha from food that are hip?,Correct
1773741138410ajl61lidoj,Are tanager from animals that are passerine?,Correct
1773741138410br4w5i779tc,"Is 'migrate' associated with the frame 'Path traveled - A Path, a series of connected locations, is traversed by a Theme, moving under its own power or under the influence of a physical force'?",Correct
1773741138410qj5356vle8,Are wild rice from food that are paddy?,Correct
1773741138410mr15zwg51r,Is 'blend' associated with the frame 'Amalgamation - These words refer to Parts merging to form a Whole'?,Correct
1773741138410yndz14d1d3e,Are USNS Comfort from vehicles that are troopship?,Correct
1773741138410fdm0me5c5na,Is 'incursion' associated with the frame 'Invading - The Invader enters a Land in an aggressive attempt to cripple or dominate its people and its government'?,Correct
1773741138410wkcb19jduu,Is 'totalization' associated with the frame 'Amounting to - The absolute Value of a quantifiable Attribute  of an item is determined by adding up the values for the Attribute of the individuals or parts that make up the item'?,Correct
1773741138410irsdm4l6fcd,Is steel cable used for elevator systems?,Correct
1773741138410ob9j4imwxhe,Is 'assemble' associated with the frame 'Preliminaries - This frame describes means actions (Preparatory acts) that are taken by an Agent for the purpose of preparing for a later act'?,Correct
17737411384106n6oo87er2a,Is alacrity related to eager?,Correct
17737411384104er6jkg1e8,Is whisper related to tattle?,Correct
17737411384106xpvmmq80bd,Is isotopes related to nuclear fusion?,Correct
17737411384108ux82dwyjw6,"Is 'deductive' associated with 'illation, inference'?",Correct
17737411384100lgmts7bt41e,Is 'threaten' associated with the frame 'Rape - The words in this frame describe situations in which the Perpetrator has sexual intercourse with the Victim forcibly (or by threatening the use of force) and without his or her consent'?,Correct
177374113841078fdyy49pus,Is 'exothermic' associated with 'reaction'?,Correct
1773741138410ch130pfyyav,"Is 'pioneer' associated with 'settler, colonist'?",Correct
1773741138410ludx5u2m16,Are rhinoceros from animals that can be found or used in Indias?,Correct
1773741138410e7u6wdmlut6,"Is 'white' associated with 'snow, snow cover, snowfall'?",Correct
1773741138410finjdeihpr,Is 'Disguise' associated with the frame 'Posing as - An Agent behaves as if they were a particular individual or type of Simulated entity with the intent of misleading observers of their behavior'?,Correct
1773741138410dr3jcx8ktdc,"Is 'measure' associated with 'ordered series, scale, scale of measurement'?",Correct
1773741138410b3n0kcf9dge,Are study from home that are article?,Incorrect
177374113841003myrftx47wx,Is drilling rig related to blowout preventer?,Correct
1773741138410oelfuh9tkw,"Is 'combustion' associated with 'engine, motor'?",Correct
1773741138410wzi1kojwxk,Is seeing exciting story used for learning?,Correct
17737411384105ck6ujs78ej,Are swan from animals that can swim?,Correct
1773741138410cbdtzole3um,Is 'grave' associated with the frame 'Crime scenario - A (putative) Crime is committed and comes to the attention of the Authorities'?,Correct
177374113841027d12qgncin,Is 'integrate' associated with the frame 'Part whole - This frame is concerned with nouns denoting a part or parts of a Whole entity '?,Correct
1773741138410anuv1ne52qo,Are archway from home that are used for entrance?,Incorrect
1773741138410ii3e5c6ppnh,Is 'accomplishment' associated with 'success'?,Correct
1773741138410gxn0xdfs0nc,"Is 'trunk' associated with 'wood, alburnum, sap-wood'?",Correct
1773741138410gjev78xmeaa,Is 'congregate' associated with the frame 'Meet with - In this frame Party 1 meets with Party 2 at a prearranged Time and Place'?,Correct
1773741138410zt4pblejq5,Is 'immersive' associated with 'game'?,Correct
17737411384104dncp539hu4,"Is 'hint' associated with 'secret, closed book, mystery'?",Correct
1773741138410bf057d33gc4,"Is 'condition' associated with the frame 'Contingency - The answer to one open question, the Outcome, is dictated (partially or completely) by the answer to another open question, the Determinant, i'?",Correct
1773741138410hloyji1xrsd,Are stylus from artifacts that are used to write?,Correct
1773741138410122w6nh3wbo,Are boeing from vehicles that are fan-jet?,Correct
17737411384109orwdplkg6f,"Is 'observant' associated with the frame 'Memorization - A Cognizer applies oneself to commit a Pattern to memory, so that the Cognizer would recognize future examples of the Pattern or be able to reproduce it'?",Correct
1773741138410q2gbxn1btk,"Is 'liability' associated with the frame 'Justifying - An Agent has done or omitted to do an Act or is responsible for the obtaining of a State of affairs, which a Judge deems to constitute a violation of an obligation or a moral guideline'?",Correct
1773741138410azgpubj5cgw,Is 'inquiring' associated with the frame 'Questioning - The words in this frame have to do with a Speaker asking an Addressee a question which calls for a reply (as opposed to making a request which calls for an action on the part of the Addressee)'?,Correct
17737411384106voovnxpn0x,"Is 'pane' associated with 'window, sill, window ledge'?",Correct
1773741138410m0hkv604f4j,"Is 'confront' associated with 'adversary, opponent, antagonist'?",Correct
1773741138410ir788hs7d,Are handbag from containers that can have pocket?,Correct
1773741138410lqnwvo3i85d,Are shield from artifacts that are used by riot polices?,Correct
1773741138410gdcpyxgjpxt,Are Fresón from food that are Chilean strawberry?,Correct
1773741138410jmbqbckoyol,Is 'bulky' associated with 'mass'?,Correct
1773741138410kacppelqi8,Is 'yard' associated with 'lawn'?,Correct
17737411384108fswuqfwwv8,Is strawberry related to fraise?,Correct
177374113841023nsoamqyy8,Are Riding breeches from clothes that are knee breeches?,Correct
1773741138410xqjlow5tpg,Are potatoes from food that can be used for spiced?,Correct
1773741138410pvvgewkx0l,"Is 'potency' associated with 'efficaciousness, efficacy'?",Correct
1773741138410hc5harlbuuw,"Is 'text' associated with the frame 'Attempt distant interaction scenario - An Agent attempts to interact with a relatively distant or indirectly accessible Target using some Instrument (which may be a body part, e'?",Correct
1773741138410d44s8njbfns,Is impact related to result?,Correct
17737411384101pmp9l34lml,Is 'calculated' associated with the frame 'Entering of plea - The Accused enters a Plea in answer to the Charges'?,Correct
177374113841091e3jw8y4dq,Is treatment related to suppository?,Correct
1773741138410st7bgjx6x4f,Is 'associate' associated with the frame 'Accompaniment - A Co participant fills the same role as the Participant in an event or relation'?,Correct
1773741138410ttm9td5w24a,Is 'exclusive' associated with the frame 'Identity scenario - An Instance of some Type is conceived of as having a distinct Identity'?,Correct
17737411384109x57q8squ5s,"Is 'informative' associated with 'lesson, object lesson, example'?",Correct
1773741138410swutivk9lh,Are hand mixer from food that are mixer?,Correct
1773741138410v72332hda0p,Are spelt from food that are hard wheat?,Correct
1773741138410fgzii00mus,"Is 'classify' associated with the frame 'Pattern - This frame describes the interrelation of a collection of Entities; they may be physical entities or shapes in a recognizable configuration, a pattern of events, or a relation among abstract entities'?",Correct
1773741138410x9ei1ie34qq,Is 'eliminative' associated with the frame 'Excreting - An Excreter excretes Excreta'?,Correct
1773741138410o5rw774mn9a,Is 'species' associated with the frame 'Biological classification - This frame has to do with scientific taxonomy'?,Correct
1773741138410n037onkt9ds,Is 'spacing' associated with the frame 'Gradable proximity - A Figure is (stably) located with respect to a Ground in terms of how the distance between them compares to some general or contextually relevant scale'?,Correct
17737411384103iaydjq8fiw,"Is 'vitality' associated with 'life, living, animation'?",Correct
1773741138410o5kehrjhodf,"Is 'compulsory' associated with the frame 'Required event - Unless a particular Required situation obtains, Negative consequences will follow'?",Correct
1773741138410cbcmyu7b5he,Is tower used for defense?,Correct
1773741138410k1apvhn3j3,Are hominy pozole from food that are hominy?,Correct
1773741138410smb74u9koia,Is 'operate' associated with 'system'?,Correct
17737411384105tii91hk2gr,Is 'execute' associated with the frame 'Fields - An individual or group (Practitioner) or a part of their work life (Work) is defined professionally by the Activity that they typically engage in'?,Correct
1773741138410v4unhmmpcn,Is 'acquire' associated with the frame 'Change of quantity of possession - This frame describes a general situation in which an Owner either increases or decreases their amount of a Possession'?,Correct
1773741138410r467ty5he5,Is 'concrete' associated with 'thing'?,Correct
1773741138410cjtr64nj4z6,Is festival related to occasion?,Correct
17737411384108sgnjs4odck,Is attach case used for professional presentation?,Correct
1773741138410bbd5f5jui1k,Is salt used for enhancing flavor?,Correct
1773741138410md9h018w089,Are school carpool from vehicles that are school ship?,Correct
17737411384108pduxwbb7vd,Is miserable related to pathetic?,Correct
1773741138410zrv3g6ifyh,Is 'crushed' associated with the frame 'Ground up - In this frame a Patient is in a state of having been broken into smaller pieces'?,Correct
1773741138410g5kay7l80ew,Is tidy related to putz?,Incorrect
1773741138410o6bkyw55j,Are dehumidifier from appliance that are durable goods?,Correct
1773741138410afw52yxr5sc,"Is 'graceful' associated with 'flow, fluid dynamics, flowing'?",Correct
1773741138410kk8na2rcq8p,Are curtain from artifacts that can be made of cloth?,Correct
1773741138410dg302rfvqbe,Is 'water' associated with the frame 'Cause to be wet - An Agent causes a Patient to be wet with a Liquid'?,Correct
1773741138410k4nzs5anszc,Is 'game' associated with the frame 'Hunting success or failure - A Hunter succeeds or fails at capturing his sought-out or tracked Food'?,Correct
1773741138410ss7jpnfhe0l,"Is 'gradual' associated with the frame 'Dispersal - An Agent or a Cause disperses or scatters Individuals from the Source,a relatively confined space, to a the Goal area, a broader space'?",Correct
1773741138410t8majy95gyj,"Is 'tranquil' associated with 'creek, stream, watercourse'?",Correct
17737411384108r0n40t3isu,"Is 'human' associated with 'individual, somebody, person'?",Correct
1773741138410vp059043nz,Are GMC Sierra from vehicles that are pickup truck?,Correct
1773741138410lh3int3mzh9,Are trucks from vehicles that can have weather sheet?,Correct
1773741138410naao9fxgwxa,Are violin from instruments that can have skin?,Incorrect
177374113841007u0vzurpqz9,Are sheep from animals that can have eye?,Correct
1773741138410v4mra7q3r6s,"Is 'store' associated with 'computer address, address, reference'?",Correct
1773741138410xbc9kz3mwja,"Is 'hit' associated with 'shot, shooting'?",Correct
1773741138410xwrehu2grah,Is dirty related to grody?,Correct
1773741138410nvj4wcxcdy,Are banded mongoose from animals that can be striped?,Correct
177374113841023r134jo7wc,"Is 'assumption' associated with the frame 'Reliance on expectation - A Cognizer takes a certain Expectation to be a reliable fact, such that their plans can be based on it'?",Correct
1773741138410xotfjctwms,Is storage used for backup?,Correct
1773741138410pu57nb3ct1,"Is electronic appliance used for [  ""cooking food?",Correct
1773741138410eglvry8ryxm,"Is 'spirituality' associated with 'divinity, deity, god'?",Correct
1773741138410tcwlerlekhj,"Is 'convey' associated with the frame 'Cause to perceive - An Agent, Actor, Entity, or Medium causes a Phenomenon to be perceived by a Perceiver'?",Correct
1773741138410ckm3qv2g6w9,Is energy related to radiate?,Correct
17737411384101hpgqbjxbcri,Is 'outstanding' associated with 'success'?,Correct
1773741138410xct2wrznwgq,"Is 'surveillance' associated with 'security, safety'?",Correct
1773741138410zy4f8eb7jui,Is weapon related to bind on equip?,Correct
1773741138410t7utwi6bljc,Is metaphysics related to trialism?,Correct
1773741138410ounm9oawye8,"Is 'anger' associated with the frame 'Emotion active - This frame has similarities to Experiencer subject, but here the verbs are more '?",Correct
1773741138410zqevghl41yo,"Is 'streamlined' associated with 'flow, fluid dynamics, flowing'?",Correct
1773741138410obu2g9ymfsm,"Is 'criteria-based' associated with the frame 'Adopt selection - An Agent has an Attribute which can take different Values, and the Agent selects and then begins to use some Value for that Attribute'?",Correct
